id	Airline	A_ICAO	Time	InitialDate	FinalDate
292174	BAW	UNKNOWN	620	0	31
292175	SDM	ULLI	1010	0	30
292176	UAE	OMDB	1225	0	31
292178	BAW	LEAL	820	0	25
292179	BAW	UNKNOWN	800	2	31
292180	VLG	LEBL	595	0	24
292181	VLG	LEBL	1270	0	16
292182	TAP	LPPT	1010	0	30
292183	TAP	LPAR	1005	1	31
292185	NRS	SAEZ	275	0	31
292186	NRS	UNKNOWN	275	5	20
292187	IBS	LEMD	655	0	31
292189	EIN	EIDW	665	0	31
292190	TOM	LFLB	855	0	4
292191	TOM	LEGE	750	6	25
292192	TOM	UNKNOWN	755	7	27
292194	BAW	UNKNOWN	425	0	31
292195	NRS	KLAX	880	0	31
292196	VLG	LEBL	905	0	7
292197	BAW	UNKNOWN	430	0	31
292198	AUI	UNKNOWN	1350	0	19
292199	AUI	UKBB	1350	1	31
292200	AUI	UKBB	750	0	31
292201	BAW	LEMG	865	0	31
292202	IBS	LEMD	1235	0	31
292206	NAX	UNKNOWN	550	0	9
292207	NAX	ENUL	555	10	31
292208	BAW	TXKF	460	0	30
292209	UAE	OMDB	495	0	30
292210	IBK	LEMG	615	0	31
292214	AMC	UNKNOWN	710	0	30
292215	AMC	LMML	705	10	31
292216	IBK	ESSA	600	0	31
292217	BAW	KJFK	655	0	31
292218	TOM	UNKNOWN	815	0	31
292219	TOM	LEAL	815	3	25
292220	QTR	OTHH	485	0	31
292227	IBK	EKCH	530	0	31
292228	CAL	RCTP	1030	0	31
292229	BAW	LFLS	835	0	4
292231	BAW	LIPZ	835	0	30
292234	BTI	EETN	1085	0	31
292235	VLG	LIRF	1260	0	27
292236	VLG	UNKNOWN	1205	0	18
292238	VIR	UNKNOWN	625	0	31
292239	VIR	TLPL	615	7	30
292242	TCX	KMCO	480	3	25
292244	BAW	UNKNOWN	575	0	30
292246	QTR	OTHH	875	0	31
292247	BTI	EVRA	590	0	31
292255	VIR	UNKNOWN	445	0	31
292256	VLG	LFPG	1280	0	31
292257	EIN	EIDW	895	0	31
292258	EIN	EIDW	575	0	31
292259	BAW	LFLS	915	0	4
292261	AUR	EGJB	1200	0	31
292262	AUR	EGJB	995	0	31
292263	AUR	EGJB	730	0	31
292265	SHT	EGPH	550	0	29
292266	BAW	LFLS	1205	0	4
292267	AUR	EGJB	530	0	31
292268	UAE	OMDB	810	0	31
292269	IBK	ENGM	665	3	31
292271	BAW	LEZL	950	0	31
292273	AWC	LFLB	1170	0	4
292274	RAM	UNKNOWN	1000	1	31
292277	IBK	UNKNOWN	90	1	31
292278	TOM	UNKNOWN	95	1	31
292279	SHT	EGPF	550	1	31
292282	VLG	LEBL	800	2	24
292283	EZY	LEZL	755	2	31
292285	EZY	EHAM	1350	2	31
292286	EZY	LEMG	780	2	31
292288	EZY	LOWW	875	2	31
292291	IBK	LPFR	45	2	31
292294	EJU	LIPZ	525	2	31
292295	EJU	LIMC	565	2	31
292297	EJU	LIMC	1225	2	31
292298	EJU	LIMC	965	2	31
292299	EIN	EIKN	955	2	31
292300	EZY	EHAM	645	2	31
292301	EZY	LPFR	1210	2	31
292304	EZY	LEMG	1205	2	31
292305	EZY	LEMG	170	2	31
292307	EZY	UNKNOWN	95	2	30
292310	IBK	LEMG	1235	2	31
292314	EZY	LEMG	945	2	31
292315	EZY	LEMG	100	2	31
292317	BAW	LEMG	170	2	31
292318	BAW	LPFR	1280	2	31
292319	EZY	LEBL	1040	2	30
292322	EJU	LPPT	620	2	8
292323	EZY	UNKNOWN	700	3	30
292324	EZY	EGPH	580	2	29
292326	EZY	UNKNOWN	815	2	29
292327	WZZ	LHBP	1250	2	31
292328	EZY	UNKNOWN	865	2	31
292329	EZY	UNKNOWN	1135	2	30
292333	BAW	LIMJ	910	2	31
292334	EJU	LFPG	495	2	7
292335	IBK	UNKNOWN	1120	2	31
292337	IBK	UNKNOWN	55	12	31
292339	EZY	LFNR	820	3	31
292341	THY	LTFJ	700	2	31
292342	EZY	LSGG	1080	2	31
292343	TAP	LPPT	650	2	30
292345	NRS	KSFO	825	2	14
292351	EZY	UNKNOWN	1135	2	27
292353	EZY	LIRF	820	2	31
292354	IBK	UNKNOWN	820	2	27
292355	IBK	UNKNOWN	1205	2	24
292356	IBK	LEPA	1185	25	31
292357	EZY	LIRF	975	2	31
292358	FOO	LOWW	595	2	23
292359	RYR	EIDW	540	2	31
292361	EZY	UNKNOWN	145	2	30
292362	EZY	LCPH	145	8	27
292363	NAX	ENGM	585	2	27
292364	EZY	UNKNOWN	105	2	31
292365	EZY	UNKNOWN	920	2	31
292369	RYR	EIDW	610	2	31
292370	BAW	UNKNOWN	940	2	31
292371	EZS	LSGG	670	2	31
292372	VLG	LIRF	525	2	31
292377	EJU	LEBL	890	2	31
292378	EZY	LGRP	80	2	30
292380	RYR	EINN	1210	2	31
292381	EZY	UNKNOWN	795	2	31
292383	EZY	LPFR	940	2	31
292388	SHT	EGPF	1115	2	23
292389	EZY	LEMP	40	4	30
292390	EZY	UNKNOWN	1070	2	30
292391	EZY	LPFR	1120	2	31
292392	EZY	UNKNOWN	890	2	22
292393	EZY	LMML	885	11	31
292394	SHT	EGPH	810	2	29
292395	EZY	UNKNOWN	825	2	31
292396	EZY	UNKNOWN	885	2	31
292398	EZY	LSZM	700	2	31
292400	BAW	UNKNOWN	970	2	31
292402	TGZ	UNKNOWN	1365	3	31
292403	EZY	UNKNOWN	725	2	31
292404	EZY	UNKNOWN	845	2	31
292405	EZY	LEMD	555	2	31
292407	EZY	UNKNOWN	90	4	31
292410	BTI	EVRA	1065	2	31
292411	EZY	UNKNOWN	945	2	31
292412	RYR	EIDW	1145	2	31
292415	TOM	LEPA	945	25	30
292416	EZY	UNKNOWN	695	2	31
292418	VLG	LEBL	560	2	24
292419	BAW	UNKNOWN	780	2	31
292422	EZY	EKCH	730	2	31
292423	EZY	UNKNOWN	1250	2	31
292425	EZY	LEBL	810	2	31
292426	EZY	UNKNOWN	790	3	22
292428	EZY	LEPA	1130	25	31
292429	EZY	UNKNOWN	680	2	31
292430	EJU	LFBD	495	2	31
292433	EZY	UNKNOWN	195	2	31
292435	EZY	LEJR	1015	2	31
292436	EZY	LSZH	740	2	31
292437	RYR	EIDW	1075	2	31
292438	RYR	EIDW	1310	2	31
292440	WZZ	UNKNOWN	1350	7	29
292441	EZY	LIML	515	2	17
292442	EZY	LIMC	530	18	31
292443	EZY	UNKNOWN	900	2	31
292445	IBK	EKCH	935	2	31
292446	EJU	LFBO	520	2	31
292448	EZY	UNKNOWN	60	2	31
292449	EZY	UNKNOWN	730	2	31
292451	VLG	UNKNOWN	1185	2	31
292452	EJU	LEBL	570	2	31
292453	EZY	UNKNOWN	795	2	31
292456	EZY	UNKNOWN	730	2	24
292460	EZY	LIEO	765	2	31
292467	EZY	LIRF	40	2	31
292469	EZS	LSZM	840	2	31
292470	TOM	UNKNOWN	920	2	31
292472	EZY	UNKNOWN	1170	2	31
292476	EZY	EPKK	1020	21	31
292477	RYR	UNKNOWN	635	2	31
292478	RYR	LEAL	630	3	29
292479	EZY	LKPR	1050	2	31
292481	EZY	LIMC	750	18	31
292483	EZY	UNKNOWN	835	2	31
292484	EZY	LEAL	845	3	25
292485	EZY	UNKNOWN	1135	2	30
292486	EZY	LEAL	1145	3	25
292487	BAW	UNKNOWN	860	2	31
292488	EZY	UNKNOWN	980	2	31
292490	EZS	LSGG	975	2	18
292491	RYR	EICK	990	2	31
292492	EZY	UNKNOWN	1095	2	31
292493	EZY	UNKNOWN	745	2	31
292494	EZY	LEAL	750	3	25
292496	BAW	LPFR	95	2	31
292497	EZY	UNKNOWN	25	2	31
292499	MAC	GMTT	710	2	31
292500	MAC	UNKNOWN	730	4	25
292501	EZY	LPFR	780	2	30
292503	BAW	UNKNOWN	870	2	31
292504	EZY	UNKNOWN	180	2	31
292507	EJU	UNKNOWN	1170	2	31
292508	EZY	UNKNOWN	1045	2	12
292511	BAW	UNKNOWN	110	2	30
292512	BAW	LMML	110	10	31
292513	BAW	UNKNOWN	845	2	11
292515	BAW	UNKNOWN	1335	2	31
292516	NRS	UNKNOWN	1005	2	31
292517	NRS	SBGL	1010	3	13
292518	IBK	UNKNOWN	1065	2	31
292519	IBK	LEAL	1075	3	25
292520	NRS	KJFK	85	2	31
292521	BAW	UNKNOWN	1325	2	31
292522	THY	LTFE	1270	2	31
292523	THY	UNKNOWN	1275	4	30
292524	EZY	UNKNOWN	90	2	31
292525	EZY	UNKNOWN	920	2	31
292526	EZY	EGPF	555	3	31
292527	EJU	UNKNOWN	620	2	31
292528	EJU	UNKNOWN	565	2	23
292529	EJU	LEPA	570	25	31
292530	AEA	LEMD	600	2	31
292531	AEA	LEMD	1045	2	31
292533	THY	UNKNOWN	1295	2	31
292534	EZY	UNKNOWN	590	2	31
292536	EZY	UNKNOWN	655	2	31
292537	TSC	CYVR	575	3	29
292539	TCX	UNKNOWN	40	3	25
292540	EJU	EHAM	900	3	31
292541	EZY	LCPH	1115	3	23
292542	EZY	UNKNOWN	1100	8	31
292544	VIR	KORL	620	5	29
292546	VIR	KORL	450	18	29
292547	VLG	LEAL	1270	3	30
292548	TCX	UNKNOWN	1095	3	25
292549	TCX	UNKNOWN	775	3	25
292551	EJU	UNKNOWN	885	3	24
292552	EJU	LEPA	885	25	31
292555	BAW	KMCO	465	13	31
292556	EZY	UNKNOWN	115	3	27
292561	THY	UNKNOWN	625	4	31
292562	BAW	LEMG	110	4	31
292563	BAW	UNKNOWN	1350	4	31
292564	TOM	UNKNOWN	485	4	31
292565	SHT	EGPH	1230	4	31
292567	BAW	LMML	975	10	31
292568	BAW	LIED	910	5	31
292569	BAW	LIEE	915	8	30
292573	BAW	LGRP	1285	5	31
292574	BAW	LGIR	1280	5	31
292576	TAP	UNKNOWN	725	6	31
292578	TCX	UNKNOWN	925	6	25
292580	TOM	UNKNOWN	50	6	31
292583	WJA	CYVR	675	6	27
292585	EZY	UNKNOWN	195	6	28
292588	TCX	UNKNOWN	145	6	26
292589	EZY	LDSR	1115	6	30
292590	EZY	UNKNOWN	1120	11	31
292591	BAW	CYYZ	520	6	26
292593	EZY	LIEO	1195	6	25
292595	EZY	UNKNOWN	715	6	30
292598	WJA	UNKNOWN	560	6	31
292599	WJA	CYYZ	555	7	30
292600	TOM	UNKNOWN	845	6	31
292601	TOM	LIEA	785	6	27
292604	TOM	UNKNOWN	625	6	31
292609	BAW	LPFR	950	6	31
292612	TOM	UNKNOWN	210	6	31
292613	TOM	UNKNOWN	1190	6	23
292614	TOM	LEPA	1170	25	31
292616	TOM	UNKNOWN	70	7	16
292617	TCX	UNKNOWN	1005	7	25
292618	BAW	UNKNOWN	180	7	27
292619	BAW	UNKNOWN	95	7	31
292620	BAW	UNKNOWN	45	7	31
292630	TOM	UNKNOWN	1310	8	16
292632	TSC	CYYC	640	8	25
292633	VLG	LIRF	1205	8	31
292634	BAW	UNKNOWN	605	8	31
292635	RZO	UNKNOWN	1260	8	17
292638	TOM	UNKNOWN	1300	13	25
292639	TCX	UNKNOWN	990	8	25
292641	TOM	UNKNOWN	255	8	27
292643	TOM	UNKNOWN	855	8	28
292645	EJU	LPPT	615	9	30
292646	EJU	LPAR	620	14	31
292647	EZY	LGIR	150	9	30
292648	EZY	UNKNOWN	140	10	29
292651	EJU	LFPG	495	9	31
292652	TCX	UNKNOWN	170	9	26
292659	BAW	LEAL	175	10	26
292660	TOM	UNKNOWN	80	10	25
292661	EZY	UNKNOWN	720	10	26
292663	TOM	LDPL	820	11	27
292665	TOM	UNKNOWN	760	11	27
292666	EZY	LIPX	670	11	27
292667	EZY	UNKNOWN	895	11	25
292669	BAW	LIBD	855	12	31
292670	WZZ	EPGD	1330	12	31
292671	BAW	UNKNOWN	985	12	24
292672	BAW	LEPA	950	25	31
292677	EZY	UNKNOWN	965	14	27
292678	EZY	LFBD	670	14	22
292679	EZY	LEAL	140	14	25
292685	BAW	LEMG	240	15	26
292688	BAW	UNKNOWN	435	16	24
292689	UAE	OMDB	1150	16	23
292690	EZY	UNKNOWN	750	17	30
292691	EZY	UNKNOWN	1255	17	24
292692	EZY	UNKNOWN	70	17	23
292700	NRS	KSFO	815	17	31
292702	TOM	UNKNOWN	1300	17	24
292704	TOM	UNKNOWN	855	18	25
292705	TOM	UNKNOWN	880	18	22
292706	TOM	UNKNOWN	825	18	23
292708	VLG	UNKNOWN	1195	20	31
292710	SHT	EGPF	1105	25	31
292711	VLG	LEBL	570	25	31
292712	VLG	LEBL	600	25	31
295065	AZA	EGLC	875	0	17
295067	AZA	EGLC	580	0	17
295069	CFE	EGLC	700	0	30
295070	AZA	EGLC	690	0	17
295072	SWR	EGLC	765	0	31
295075	LOT	EGLC	675	0	31
295076	SWR	EGLC	890	0	31
295077	EIN	EGLC	710	0	31
295078	CFE	EGLC	575	1	30
295080	CFE	EGLC	610	2	30
295081	SWR	EGLC	630	2	31
295084	LOT	EGLC	765	2	31
295085	EIN	EGLC	830	4	31
295091	CFE	EGLC	640	13	31
295094	CFE	EGLC	820	8	27
295102	AZA	LIML	730	0	17
295103	AZA	LIMC	745	18	31
295104	CFE	EIDW	585	0	30
295105	AZA	LIML	550	0	17
295106	AZA	LIMC	555	18	31
295108	LOT	LHBP	580	0	31
295109	SWR	LSZH	625	0	31
295111	BAW	KJFK	460	0	31
295112	CFE	UNKNOWN	785	0	30
295113	LOT	EPWA	585	0	31
295114	SWR	LSZH	770	0	31
295115	EIN	EIDW	600	2	31
295116	CFE	LSGG	720	1	30
295117	CFE	LIML	510	1	14
295118	SWR	LSZH	490	2	31
295119	LGL	ELLX	765	2	30
295120	LGL	ELLX	545	2	31
295121	EIN	EIDW	715	2	30
295122	CFE	UNKNOWN	800	2	30
295123	CFE	UNKNOWN	785	2	30
295125	CFE	UNKNOWN	790	5	31
295126	LOT	UNKNOWN	495	6	29
295127	LOT	EYVP	505	23	31
295128	CFE	EHAM	475	6	31
295129	CFE	LIPZ	815	8	31
295130	CFE	EHRD	470	7	31
295131	CFE	UNKNOWN	585	8	23
295132	CFE	UNKNOWN	575	9	29
295133	CFE	LFRQ	710	14	22
303178	BAW	EGLL	995	0	31
303179	AZA	EGLL	1295	0	31
303180	AZA	EGLL	1300	18	29
303182	AZA	EGLL	565	0	17
303184	AZA	EGLL	570	20	27
303187	SWR	EGLL	1205	0	31
303188	SWR	EGLL	885	0	31
303189	BAW	EGLL	1185	0	31
303193	BAW	EGLL	835	0	31
303195	BAW	EGLL	1280	0	17
303198	BAW	EGLL	665	13	31
303207	AEE	EGLL	1010	0	31
303213	EIN	EGLL	985	0	31
303214	EIN	EGLL	1270	0	31
303221	AUA	EGLL	1360	0	31
303222	BAW	EGLL	650	0	28
303223	BAW	EGLL	565	0	31
303228	BAW	EGLL	650	0	31
303229	SHT	EGLL	1190	0	30
303236	SHT	EGLL	840	0	31
303237	SHT	EGLL	1070	0	30
303240	BAW	EGLL	1335	0	31
303241	SAS	EGLL	805	0	31
303242	SAS	EGLL	1240	0	31
303243	AZA	EGLL	640	0	31
303244	BAW	EGLL	630	0	31
303248	KLM	EGLL	650	0	31
303249	SWR	EGLL	1295	0	31
303250	BAW	EGLL	645	0	31
303252	TAP	EGLL	695	0	31
303254	BAW	EGLL	945	0	31
303255	TAP	EGLL	905	0	28
303257	BAW	EGLL	665	0	31
303261	TAP	EGLL	580	0	31
303265	BAW	EGLL	1335	0	31
303269	LOT	EGLL	1305	0	31
303280	EIN	EGLL	655	0	31
303281	EIN	EGLL	530	0	31
303290	BAW	EGLL	555	0	31
303300	EIN	EGLL	730	0	31
303303	BAW	EGLL	880	0	31
303308	SAS	EGLL	840	0	31
303321	BAW	EGLL	960	0	31
303330	BAW	EGLL	575	0	31
303333	BAW	EGLL	735	0	17
303335	BAW	EGLL	1135	0	31
303338	SWR	EGLL	1000	0	31
303342	BAW	EGLL	540	0	31
303343	EIN	EGLL	860	0	31
303344	SWR	EGLL	1370	0	31
303345	EIN	EGLL	585	0	31
303346	BAW	EGLL	1215	0	31
303348	AZA	EGLL	1240	0	31
303352	BAW	EGLL	620	0	31
303353	BAW	EGLL	1035	0	31
303355	EIN	EGLL	1140	0	31
303360	BAW	EGLL	720	0	31
303361	SWR	EGLL	530	0	31
303362	SHT	EGLL	580	3	31
303367	EIN	EGLL	1325	1	31
303373	SAS	EGLL	1190	0	31
303375	SHT	EGLL	1130	0	31
303378	BAW	EGLL	810	0	31
303379	BAW	EGLL	1380	0	31
303380	BAW	EGLL	610	0	31
303381	BAW	EGLL	1115	0	17
303383	BAW	EGLL	1165	0	31
303384	BAW	EGLL	775	0	31
303385	BAW	EGLL	870	0	31
303391	SHT	EGLL	1240	0	31
303392	AEE	EGLL	1280	0	31
303401	BAW	EGLL	730	10	31
303403	BAW	EGLL	655	0	25
303412	KLM	EGLL	525	0	31
303415	BAW	EGLL	730	0	31
303418	BAW	EGLL	665	0	31
303419	BAW	EGLL	1050	0	25
303424	BAW	EGLL	640	0	31
303425	AUA	EGLL	555	0	31
303430	BAW	EGLL	770	0	31
303435	BAW	EGLL	915	0	31
303440	BAW	EGLL	850	0	31
303441	BAW	EGLL	1105	0	31
303453	BAW	EGLL	540	0	31
303454	BAW	EGLL	585	0	31
303456	BAW	EGLL	900	0	17
303460	BAW	EGLL	750	0	27
303465	BAW	EGLL	1325	0	25
303469	SHT	EGLL	1265	0	30
303471	BAW	EGLL	550	0	28
303478	SAS	EGLL	595	0	31
303479	SAS	EGLL	1035	0	31
303480	BAW	EGLL	980	0	31
303493	BAW	EGLL	970	0	31
303495	BAW	EGLL	1320	0	31
303504	SWR	EGLL	565	0	31
303506	EIN	EGLL	1215	0	31
303517	KAL	EGLL	1395	0	31
303524	IBE	EGLL	1310	0	4
303526	TAP	EGLL	1040	0	30
303528	BAW	EGLL	855	0	31
303529	BAW	EGLL	630	0	17
303530	BAW	EGLL	635	19	30
303544	SAS	EGLL	575	0	31
303550	BAW	EGLL	1385	0	31
303559	SAS	EGLL	1120	0	31
303563	BAW	EGLL	1125	0	31
303571	SHT	EGLL	865	0	31
303572	SHT	EGLL	675	0	30
303574	BAW	EGLL	565	0	31
303575	BAW	EGLL	1215	0	31
303576	SWR	EGLL	695	0	31
303583	BAW	EGLL	655	0	31
303596	BAW	EGLL	735	0	31
303601	BAW	EGLL	1220	0	31
303602	SHT	EGLL	1205	0	31
303603	SHT	EGLL	630	0	31
303612	BAW	EGLL	1130	13	31
303621	BAW	EGLL	1355	11	31
303655	AEE	EGLL	170	0	31
303701	BAW	EGLL	615	18	31
303719	BAW	EGLL	1010	1	31
303731	EIN	EGLL	725	1	31
303737	BAW	EGLL	1055	2	31
303739	BAW	EGLL	690	2	31
303740	BAW	EGLL	1250	2	25
303743	BAW	EGLL	600	2	31
303744	KLM	EGLL	1170	2	31
303745	LOT	EGLL	840	2	31
303746	LOT	EGLL	590	2	31
303750	SWR	EGLL	1035	2	31
303751	KLM	EGLL	840	2	31
303752	KLM	EGLL	1010	2	31
303753	BAW	EGLL	610	2	30
303755	BAW	EGLL	1020	2	31
303756	IBE	EGLL	750	2	31
303757	SHT	EGLL	1010	2	8
303758	SHT	EGLL	960	2	6
303763	SHT	EGLL	685	2	30
303764	IBE	EGLL	1235	2	31
303765	BAW	EGLL	1090	2	31
303767	BAW	EGLL	750	2	31
303769	SHT	EGLL	1370	2	31
303770	BCS	EGLL	80	2	31
303772	BAW	EGLL	790	2	17
303773	AFR	EGLL	665	2	31
303775	IBE	EGLL	1355	2	31
303776	EIN	EGLL	1380	4	31
303778	BAW	EGLL	710	12	31
303779	BAW	EGLL	1215	2	31
303780	BAW	EGLL	785	2	31
303782	IBE	EGLL	900	2	31
303783	BAW	EGLL	1230	2	31
303784	BAW	EGLL	1340	2	31
303785	BAW	EGLL	1040	2	31
303786	BAW	EGLL	675	2	8
303792	AFR	EGLL	835	2	31
303798	BAW	EGLL	630	2	31
303800	BAW	EGLL	1085	2	31
303801	IBE	EGLL	1160	2	31
303803	SWR	EGLL	700	2	31
303804	BAW	EGLL	775	2	31
303806	AFR	EGLL	1195	2	31
303808	BAW	EGLL	1140	4	30
303809	SWR	EGLL	1215	2	28
303815	BAW	EGLL	720	4	30
303817	BAW	EGLL	1080	25	30
303818	BAW	EGLL	795	2	31
303819	EIN	EGLL	935	4	31
303820	AFR	EGLL	1080	2	31
303834	BAW	EGLL	890	2	31
303835	SHT	EGLL	725	2	30
303836	BAW	EGLL	950	2	27
303842	AFR	EGLL	505	2	31
303843	IBE	EGLL	840	2	31
303844	AUA	EGLL	740	2	31
303845	BAW	EGLL	620	2	31
303846	SHT	EGLL	1345	2	30
303847	BAW	EGLL	730	2	31
303849	IBE	EGLL	1320	2	31
303850	BAW	EGLL	1205	3	31
303862	BAW	EGLL	1185	10	31
303872	BAW	EGLL	985	25	31
303873	AUA	EGLL	1120	3	31
303880	BCS	EGLL	1250	3	31
303881	BCS	EGLL	1195	3	31
303884	BAW	EGLL	775	12	31
303890	EIN	EGLL	790	3	31
303897	BEE	EGLL	545	5	31
303901	IBE	EGLL	1320	5	31
303904	BAW	EGLL	1045	6	30
303906	BAW	EGLL	780	6	31
303907	BEE	EGLL	830	6	28
303909	EIN	EGLL	1095	6	30
303910	BAW	EGLL	960	6	31
303914	BAW	EGLL	645	10	22
303917	BAW	EGLL	740	6	31
303919	EIN	EGLL	1295	7	30
303922	BAW	EGLL	1270	9	31
303935	AFR	EGLL	1300	9	31
303944	BAW	EGLL	1110	13	24
303959	BAW	EGLL	1210	17	27
303966	SHT	EGLL	1140	18	27
303968	BAW	EGLL	655	26	31
303970	BAW	UNKNOWN	440	0	31
303971	VIR	KSFO	775	0	31
303973	BAW	LEMD	1220	0	31
303975	BAW	KSEA	465	0	31
303976	SWR	LSZH	1040	0	31
303977	SWR	LSZH	1360	0	31
303978	BAW	LSGG	540	0	31
303979	SWR	LSZH	730	0	31
303980	BAW	LEBL	1375	0	30
303981	AZA	LIML	1290	0	17
303982	AZA	LIMC	1300	18	31
303984	BAW	KDFW	825	0	31
303985	VIR	KJFK	435	0	31
303986	BAW	UNKNOWN	860	0	12
303987	BAW	LIPE	860	13	31
303988	BAW	OTHH	755	0	31
303991	CPA	VHHH	1130	2	31
303992	UAL	KSFO	895	0	31
303993	AMX	MMMX	1000	0	14
303996	BAW	CYUL	605	0	31
303998	JAL	UNKNOWN	435	0	31
303999	JAL	RJTT	435	3	27
304001	EIN	EIDW	805	0	31
304002	EIN	EINN	1170	0	31
304003	AFL	UUEE	1325	0	31
304004	BAW	UNKNOWN	700	4	31
304005	ACA	CYYC	645	0	31
304006	UAL	KORD	395	0	31
304007	QTR	OTHH	475	0	31
304010	AUA	LOWW	1175	0	31
304011	BAW	LEBL	855	0	31
304012	BAW	LFPG	705	0	31
304013	BAW	LEMD	860	0	31
304014	BAW	LEBL	575	0	31
304015	BAW	UNKNOWN	570	2	27
304018	ANZ	KLAX	760	0	31
304020	SHT	EGPH	1200	0	31
304021	SHT	EGPH	970	0	29
304022	SHT	UNKNOWN	995	6	31
304023	BCS	EBMB	940	2	22
304026	BAW	LIML	560	0	17
304027	BAW	KJFK	435	0	31
304028	AAL	KCLT	705	0	31
304029	AAL	UNKNOWN	715	1	29
304030	AZA	LIML	1120	0	17
304031	AZA	LIMC	1135	18	31
304032	KLM	EHAM	510	0	31
304033	SWR	LSZH	1145	0	31
304034	BAW	LIMC	830	0	31
304035	BAW	EIDW	1070	0	31
304037	SWR	LSGG	1050	0	28
304038	TAP	LPAR	680	0	31
304039	TAP	LPPT	680	1	30
304040	AAL	UNKNOWN	600	0	25
304042	BAW	LPPT	880	0	30
304043	BAW	LPAR	895	5	31
304045	BAW	RKSI	905	1	31
304046	BAW	UNKNOWN	370	0	11
304047	BAW	VHHH	375	4	31
304048	BAW	UNKNOWN	455	0	11
304049	BAW	KBOS	460	6	31
304050	BAW	UNKNOWN	440	0	31
304051	DAL	UNKNOWN	715	0	31
304052	VIR	KLDJ	635	0	23
304053	VIR	KEWR	645	2	31
304054	LOT	EPWA	1095	0	31
304055	BAW	UNKNOWN	755	1	27
304058	BAW	UNKNOWN	1235	2	25
304061	AMC	UNKNOWN	645	0	31
304062	AMC	LMML	645	10	29
304063	RAM	UNKNOWN	1200	0	31
304064	ACA	CYYZ	450	0	31
304065	CTN	LDSR	1025	2	28
304066	CTN	UNKNOWN	1020	11	31
304067	EIN	EIDW	530	0	31
304068	BAW	LPPT	1340	0	31
304069	BAW	LPAR	1335	1	27
304070	VIR	KLAX	965	0	31
304071	BAW	FAOR	375	2	31
304072	BAW	SBGR	460	0	31
304073	BAW	LSGG	705	0	31
304075	BAW	LIPZ	600	0	31
304076	BAW	ULLI	1075	0	27
304077	GCR	UNKNOWN	1220	0	30
304078	MEA	UNKNOWN	735	0	27
304079	MEA	OLBA	725	2	31
304080	EIN	EINN	590	0	31
304081	VIR	UNKNOWN	370	0	11
304082	VIR	VHHH	365	4	31
304083	SHT	UNKNOWN	495	0	28
304084	SHT	EGNT	490	12	31
304085	BAW	ESSA	1085	0	31
304087	BAW	LIPE	625	13	31
304089	ETH	UNKNOWN	465	0	31
304090	ETH	FAOR	465	1	27
304093	BAW	KMIA	785	27	31
304094	CPA	UNKNOWN	1290	0	8
304095	CPA	VHHH	1285	2	31
304096	SAS	ESSA	630	0	31
304097	SAS	ESSA	1165	0	31
304098	BAW	UNKNOWN	635	0	31
304101	ETD	UNKNOWN	495	0	31
304102	ETD	OMAA	515	21	29
304103	AAL	UNKNOWN	520	0	31
304105	BAW	UNKNOWN	740	0	31
304107	BAW	EIDW	600	0	30
304108	BAW	UNKNOWN	825	0	31
304109	PIA	UNKNOWN	1020	1	31
304111	OMA	UNKNOWN	1215	0	31
304113	BAW	UNKNOWN	1145	0	19
304114	BAW	ENGM	1155	3	31
304116	ROT	LROP	890	0	31
304117	ROT	UNKNOWN	905	15	28
304119	BAW	89GE	740	5	15
304120	BAW	GA95	730	7	21
304121	BAW	KATL	735	12	31
304122	BAW	UNKNOWN	1040	0	31
304123	BAW	LHBP	610	0	31
304124	BAW	LEMD	785	0	31
304125	AAL	KPHL	510	0	31
304127	UAL	KLDJ	670	6	19
304129	SWR	LSGG	875	0	31
304130	VIR	KJFK	570	0	31
304132	BAW	LIML	915	0	17
304136	UAL	KLAX	780	0	31
304137	SHT	EGPF	675	0	9
304138	BAW	LSGG	1140	0	31
304139	BAW	EIDW	675	0	31
304140	EIN	EIDW	725	0	31
304141	SWR	LSZH	1215	0	31
304142	BAW	ESGG	565	0	31
304143	AZA	LIRF	1025	0	31
304144	BAW	SBGL	855	0	21
304145	BAW	UNKNOWN	845	1	31
304146	BAW	ESSA	830	0	31
304147	BAW	LFPG	1160	0	23
304148	EIN	EIDW	1215	0	30
304149	BAW	UNKNOWN	775	0	31
304150	ANA	RJTT	1005	0	27
304151	ANA	RJTK	1015	19	31
304154	THA	VTBS	1185	3	31
304156	BAW	KEWR	430	0	29
304157	BAW	KLDJ	435	1	18
304158	EIN	EIDW	1015	1	31
304159	GFA	OBBI	480	0	31
304161	UAE	OMDB	485	0	31
304162	SIA	UNKNOWN	430	0	12
304163	SIA	VHHH	415	4	25
304164	SIA	WSSS	440	8	31
304165	PAL	RPLL	1260	0	31
304166	BAW	UNKNOWN	370	0	31
304168	SAS	EKCH	1025	0	31
304169	SHT	UNKNOWN	1035	0	29
304170	SHT	EGPF	1250	0	31
304171	SAS	ENGM	620	2	31
304172	SAS	UNKNOWN	1045	0	19
304173	SAS	ENGM	1045	3	31
304175	TAP	LPAR	1360	5	27
304177	SIA	UNKNOWN	990	0	25
304178	SIA	WSSS	1000	13	31
304179	OMA	UNKNOWN	460	0	31
304180	BAW	UNKNOWN	810	0	14
304181	BAW	ENGM	835	3	31
